GCF	GCC	Validated_GCFName_In_Publication	Cluster_Name	NCBI_Accession
17	1	dit (variation 1)	154_Saccharomyces_cerevisiae	GCA_000326005.1
17	1	dit (variation 1)	155_Saccharomyces_cerevisiae_x_Saccharomyces_kudriavzevii	GCA_000326105.1
17	1	dit (variation 1)	156_Saccharomyces_cerevisiae_x_Saccharomyces_kudriavzevii	GCA_000326105.1
17	1	dit (variation 1)	203_Ashbya_aceris	GCA_000412225.2
17	1	dit (variation 1)	239_Saccharomyces_cerevisiae	GCA_000568005.1
17	1	dit (variation 1)	240_Saccharomyces_cerevisiae	GCA_000568055.1
17	1	dit (variation 1)	241_Saccharomyces_cerevisiae	GCA_000568295.1
17	1	dit (variation 1)	242_Saccharomyces_cerevisiae	GCA_000568365.1
17	1	dit (variation 1)	340_Eremothecium_gossypii	GCA_000968835.1
17	1	dit (variation 1)	341_Saccharomyces_cerevisiae	GCA_000975615.2
17	1	dit (variation 1)	342_Saccharomyces_cerevisiae	GCA_000975645.3
17	1	dit (variation 1)	343_Saccharomyces_cerevisiae	GCA_000975675.2
17	1	dit (variation 1)	344_Saccharomyces_cerevisiae	GCA_000975705.2
17	1	dit (variation 1)	345_Saccharomyces_cerevisiae	GCA_000975735.4
17	1	dit (variation 1)	346_Saccharomyces_cerevisiae	GCA_000975765.2
17	1	dit (variation 1)	347_Saccharomyces_cerevisiae	GCA_000975795.2
17	1	dit (variation 1)	348_Saccharomyces_cerevisiae	GCA_000975825.2
17	1	dit (variation 1)	349_Saccharomyces_cerevisiae	GCA_000975855.3
17	1	dit (variation 1)	350_Saccharomyces_cerevisiae	GCA_000975885.2
17	1	dit (variation 1)	351_Saccharomyces_cerevisiae	GCA_000975915.2
17	1	dit (variation 1)	352_Saccharomyces_cerevisiae	GCA_000975975.3
17	1	dit (variation 1)	353_Saccharomyces_cerevisiae	GCA_000976005.2
17	1	dit (variation 1)	354_Saccharomyces_cerevisiae	GCA_000976035.2
17	1	dit (variation 1)	355_Saccharomyces_cerevisiae	GCA_000976065.2
17	1	dit (variation 1)	356_Saccharomyces_cerevisiae	GCA_000976095.2
17	1	dit (variation 1)	357_Saccharomyces_cerevisiae	GCA_000976125.2
17	1	dit (variation 1)	358_Saccharomyces_cerevisiae	GCA_000976155.4
17	1	dit (variation 1)	359_Saccharomyces_cerevisiae	GCA_000976185.2
17	1	dit (variation 1)	360_Saccharomyces_cerevisiae	GCA_000976215.2
17	1	dit (variation 1)	361_Saccharomyces_cerevisiae	GCA_000976245.2
17	1	dit (variation 1)	362_Saccharomyces_cerevisiae	GCA_000976275.4
17	1	dit (variation 1)	363_Saccharomyces_cerevisiae	GCA_000976335.2
17	1	dit (variation 1)	364_Saccharomyces_cerevisiae	GCA_000976395.2
17	1	dit (variation 1)	365_Saccharomyces_cerevisiae	GCA_000976425.2
17	1	dit (variation 1)	366_Saccharomyces_cerevisiae	GCA_000976485.2
17	1	dit (variation 1)	367_Saccharomyces_cerevisiae	GCA_000976515.2
17	1	dit (variation 1)	368_Saccharomyces_cerevisiae	GCA_000976545.2
17	1	dit (variation 1)	369_Saccharomyces_cerevisiae	GCA_000976575.4
17	1	dit (variation 1)	370_Saccharomyces_cerevisiae	GCA_000976665.2
17	1	dit (variation 1)	371_Saccharomyces_cerevisiae	GCA_000976695.3
17	1	dit (variation 1)	372_Saccharomyces_cerevisiae	GCA_000976755.2
17	1	dit (variation 1)	373_Saccharomyces_cerevisiae	GCA_000976785.2
17	1	dit (variation 1)	374_Saccharomyces_cerevisiae	GCA_000976815.3
17	1	dit (variation 1)	375_Saccharomyces_cerevisiae	GCA_000976845.3
17	1	dit (variation 1)	376_Saccharomyces_cerevisiae	GCA_000976875.3
17	1	dit (variation 1)	377_Saccharomyces_cerevisiae	GCA_000976905.2
17	1	dit (variation 1)	378_Saccharomyces_cerevisiae	GCA_000976935.2
17	1	dit (variation 1)	379_Saccharomyces_cerevisiae	GCA_000976965.3
17	1	dit (variation 1)	380_Saccharomyces_cerevisiae	GCA_000976995.2
17	1	dit (variation 1)	381_Saccharomyces_cerevisiae	GCA_000977025.2
17	1	dit (variation 1)	382_Saccharomyces_cerevisiae	GCA_000977055.3
17	1	dit (variation 1)	383_Saccharomyces_cerevisiae	GCA_000977085.2
17	1	dit (variation 1)	384_Saccharomyces_cerevisiae	GCA_000977115.3
17	1	dit (variation 1)	385_Saccharomyces_cerevisiae	GCA_000977145.2
17	1	dit (variation 1)	386_Saccharomyces_cerevisiae	GCA_000977175.3
17	1	dit (variation 1)	387_Saccharomyces_cerevisiae	GCA_000977205.2
17	1	dit (variation 1)	388_Saccharomyces_cerevisiae	GCA_000977235.2
17	1	dit (variation 1)	389_Saccharomyces_cerevisiae	GCA_000977295.2
17	1	dit (variation 1)	390_Saccharomyces_cerevisiae	GCA_000977325.2
17	1	dit (variation 1)	391_Saccharomyces_cerevisiae	GCA_000977355.3
17	1	dit (variation 1)	392_Saccharomyces_cerevisiae	GCA_000977385.2
17	1	dit (variation 1)	393_Saccharomyces_cerevisiae	GCA_000977415.2
17	1	dit (variation 1)	394_Saccharomyces_cerevisiae	GCA_000977445.2
17	1	dit (variation 1)	395_Saccharomyces_cerevisiae	GCA_000977475.3
17	1	dit (variation 1)	396_Saccharomyces_cerevisiae	GCA_000977505.2
17	1	dit (variation 1)	397_Saccharomyces_cerevisiae	GCA_000977535.2
17	1	dit (variation 1)	398_Saccharomyces_cerevisiae	GCA_000977565.2
17	1	dit (variation 1)	399_Saccharomyces_cerevisiae	GCA_000977655.2
17	1	dit (variation 1)	400_Saccharomyces_cerevisiae	GCA_000977685.2
17	1	dit (variation 1)	401_Saccharomyces_cerevisiae	GCA_000977715.4
17	1	dit (variation 1)	402_Saccharomyces_cerevisiae	GCA_000977745.2
17	1	dit (variation 1)	403_Saccharomyces_cerevisiae	GCA_000977775.3
17	1	dit (variation 1)	404_Saccharomyces_cerevisiae	GCA_000977805.2
17	1	dit (variation 1)	405_Saccharomyces_cerevisiae	GCA_000977835.2
17	1	dit (variation 1)	406_Saccharomyces_cerevisiae	GCA_000977865.2
17	1	dit (variation 1)	407_Saccharomyces_cerevisiae	GCA_000977925.2
17	1	dit (variation 1)	408_Saccharomyces_cerevisiae	GCA_000977955.2
17	1	dit (variation 1)	409_Saccharomyces_cerevisiae	GCA_000977985.2
17	1	dit (variation 1)	410_Saccharomyces_cerevisiae	GCA_000978015.2
17	1	dit (variation 1)	411_Saccharomyces_cerevisiae	GCA_000978045.2
17	1	dit (variation 1)	412_Saccharomyces_cerevisiae	GCA_000978075.3
17	1	dit (variation 1)	413_Saccharomyces_cerevisiae	GCA_000978105.2
17	1	dit (variation 1)	414_Saccharomyces_cerevisiae	GCA_000978165.2
17	1	dit (variation 1)	415_Saccharomyces_cerevisiae	GCA_000978195.2
17	1	dit (variation 1)	416_Saccharomyces_cerevisiae	GCA_000978225.2
17	1	dit (variation 1)	417_Saccharomyces_cerevisiae	GCA_000978255.2
17	1	dit (variation 1)	418_Saccharomyces_cerevisiae	GCA_000978285.2
17	1	dit (variation 1)	419_Saccharomyces_cerevisiae	GCA_000978315.2
17	1	dit (variation 1)	420_Saccharomyces_cerevisiae	GCA_000978345.2
17	1	dit (variation 1)	467_Saccharomyces_boulardii	GCA_001298375.2
17	1	dit (variation 1)	476_Saccharomyces_boulardii	GCA_001413975.1
17	1	dit (variation 1)	477_Candida_glabrata	GCA_001466525.1
17	1	dit (variation 1)	478_Candida_glabrata	GCA_001466535.1
17	1	dit (variation 1)	479_Candida_glabrata	GCA_001466565.1
17	1	dit (variation 1)	480_Candida_glabrata	GCA_001466575.1
17	1	dit (variation 1)	481_Candida_glabrata	GCA_001466635.1
17	1	dit (variation 1)	482_Candida_glabrata	GCA_001466685.1
17	1	dit (variation 1)	544_Wickerhamomyces_anomalus	GCA_001661255.1
17	1	dit (variation 1)	606_Saccharomyces_cerevisiae	GCA_001983315.1
17	1	dit (variation 1)	607_Zygosaccharomyces_parabailii	GCA_001984395.2
17	1	dit (variation 1)	608_Zygosaccharomyces_parabailii	GCA_001984395.2
17	1	dit (variation 1)	648_Saccharomyces_paradoxus	GCA_002079055.1
17	1	dit (variation 1)	695_Saccharomyces_cerevisiae	GCA_002571405.2
17	1	dit (variation 1)	707_Saccharomyces_cerevisiae	GCA_002804325.1
17	1	dit (variation 1)	780_Saccharomyces_cerevisiae	GCA_003046695.1
17	1	dit (variation 1)	781_Saccharomyces_cerevisiae	GCA_003046715.1
17	1	dit (variation 1)	782_Saccharomyces_cerevisiae	GCA_003046745.1
17	1	dit (variation 1)	1197_Candida_glabrata	GCA_010111755.1
17	1	dit (variation 1)	1198_Saccharomyces_cerevisiae	GCA_010356925.1
17	1	dit (variation 1)	1199_Saccharomyces_cerevisiae	GCA_010356935.1
17	1	dit (variation 1)	1209_Saccharomyces_pastorianus	GCA_011022315.1
17	1	dit (variation 1)	1210_Saccharomyces_pastorianus	GCA_011022315.1
17	1	dit (variation 1)	1261_Saccharomyces_cerevisiae	GCA_012275245.1
17	1	dit (variation 1)	1462_Zygotorulaspora_mrakii	GCA_013402915.1
17	1	dit (variation 1)	1474_Torulaspora_spp	GCA_013694445.1
17	1	dit (variation 1)	1487_Torulaspora_globosa	GCA_014133895.1
17	1	dit (variation 1)	1492_Candida_glabrata	GCA_014217725.1
17	1	dit (variation 1)	1551_Kazachstania_unispora	GCA_016584185.1
17	1	dit (variation 1)	1563_Saccharomyces_cerevisiae	GCA_016858165.1
17	1	dit (variation 1)	1564_Saccharomyces_cerevisiae	GCA_016858175.1
17	1	dit (variation 1)	1704_Candida_glabrata	GCA_020450195.1
17	1	dit (variation 1)	1705_Candida_glabrata	GCA_020450215.1
17	1	dit (variation 1)	1706_Candida_glabrata	GCA_020450235.1
17	1	dit (variation 1)	1707_Candida_glabrata	GCA_020450265.1
17	1	dit (variation 1)	2614_Wickerhamomyces_mucosus	GCA_020536175.1
17	1	dit (variation 1)	3246_Candida_glabrata	GCA_020797185.1
17	1	dit (variation 1)	3247_Candida_glabrata	GCA_020797195.1
17	1	dit (variation 1)	3248_Candida_glabrata	GCA_020797205.1
17	1	dit (variation 1)	3251_Candida_glabrata	GCA_020797325.1
17	1	dit (variation 1)	3365_Candida_glabrata	GCF_000002545.3
17	1	dit (variation 1)	3383_Zygosaccharomyces_rouxii	GCF_000026365.1
17	1	dit (variation 1)	3384_Eremothecium_gossypii	GCF_000091025.4
17	1	dit (variation 1)	3385_Lachancea_thermotolerans	GCF_000142805.1
17	1	dit (variation 1)	3389_Saccharomyces_cerevisiae	GCF_000146045.2
17	1	dit (variation 1)	3436_Naumovozyma_dairenensis	GCF_000227115.2
17	1	dit (variation 1)	3437_Eremothecium_cymbalariae	GCF_000235365.1
17	1	dit (variation 1)	3442_Torulaspora_delbrueckii	GCF_000243375.1
17	1	dit (variation 1)	3458_Wickerhamomyces_ciferrii	GCF_000313485.1
17	1	dit (variation 1)	3537_Lachancea_lanzarotensis	GCF_000938715.1
17	1	dit (variation 1)	3574_Wickerhamomyces_anomalus	GCF_001661255.1
17	1	dit (variation 1)	3607_Saccharomyces_paradoxus	GCF_002079055.1
17	1	dit (variation 1)	3746_Zygotorulaspora_mrakii	GCF_013402915.1
17	1	dit (variation 1)	3751_Torulaspora_globosa	GCF_014133895.1
17	2	dit (variation 1)	1550_Kazachstania_exigua	GCA_016584175.1
17	2	dit (variation 1)	3326_Kazachstania_barnettii	GCA_903064755.1
17	2	dit (variation 1)	3328_Kazachstania_barnettii	GCA_903987035.1
17	2	dit (variation 1)	3797_Kazachstania_barnettii	GCF_903064755.1
18	1	n/a	27_Chaetomium_globosum	GCA_000143365.1
18	1	n/a	98_Thermothelomyces_thermophilus	GCA_000226095.1
18	1	n/a	3142_Chaetomium_globosum	GCA_020726465.1
18	1	n/a	3386_Chaetomium_globosum	GCF_000143365.1
18	1	n/a	3430_Thermothelomyces_thermophilus	GCF_000226095.1
19	1	n/a	145_Fusarium_pseudograminearum	GCA_000303195.2
19	2	n/a	1579_Fusarium_xylarioides	GCA_018296245.1
19	2	n/a	1586_Fusarium_xylarioides	GCA_018296285.1
19	2	n/a	1590_Fusarium_xylarioides	GCA_018296305.1
19	2	n/a	1595_Fusarium_xylarioides	GCA_018296325.1
19	2	n/a	1598_Fusarium_xylarioides	GCA_018296345.1
19	3	n/a	28_Botrytis_cinerea	GCA_000143535.4
19	3	n/a	33_Fusarium_verticillioides	GCA_000149555.1
19	3	n/a	43_Fusarium_oxysporum	GCA_000149955.2
19	3	n/a	94_Fusarium_oxysporum	GCA_000222805.1
19	3	n/a	102_Fusarium_graminearum	GCA_000240135.3
19	3	n/a	105_Fusarium_oxysporum	GCA_000259975.2
19	3	n/a	107_Fusarium_oxysporum	GCA_000260075.2
19	3	n/a	110_Fusarium_oxysporum	GCA_000260155.3
19	3	n/a	114_Fusarium_oxysporum	GCA_000260175.2
19	3	n/a	115_Fusarium_odoratissimum	GCA_000260195.2
19	3	n/a	120_Fusarium_oxysporum	GCA_000260215.2
19	3	n/a	123_Fusarium_oxysporum	GCA_000260235.2
19	3	n/a	126_Fusarium_oxysporum	GCA_000260495.2
19	3	n/a	133_Fusarium_oxysporum	GCA_000271705.2
19	3	n/a	138_Fusarium_oxysporum	GCA_000271745.2
19	3	n/a	146_Colletotrichum_fructicola	GCA_000319635.2
19	3	n/a	176_Botrytis_cinerea	GCA_000349525.1
19	3	n/a	180_Colletotrichum_orbiculare	GCA_000350065.2
19	3	n/a	182_Fusarium_oxysporum	GCA_000350345.1
19	3	n/a	186_Fusarium_odoratissimum	GCA_000350365.1
19	3	n/a	197_Cladophialophora_carrionii	GCA_000365165.2
19	3	n/a	213_Colletotrichum_gloeosporioides	GCA_000446055.1
19	3	n/a	250_Fusarium_graminearum	GCA_000599445.1
19	3	n/a	328_Oidiodendron_maius	GCA_000827325.1
19	3	n/a	329_Phialophora_americana	GCA_000835435.1
19	3	n/a	435_Fusarium_fujikuroi	GCA_001023035.1
19	3	n/a	439_Fusarium_fujikuroi	GCA_001023045.1
19	3	n/a	440_Fusarium_fujikuroi	GCA_001023065.1
19	3	n/a	466_Fusarium_langsethiae	GCA_001292635.1
19	3	n/a	541_Fusarium_agapanthi	GCA_001654555.2
19	3	n/a	555_Fusarium_poae	GCA_001675295.1
19	3	n/a	564_Cladophialophora_carrionii	GCA_001700775.1
19	3	n/a	565_Fusarium_oxysporum	GCA_001702695.2
19	3	n/a	570_Fusarium_pseudograminearum	GCA_001703955.2
19	3	n/a	733_Fusarium_nygamai	GCA_002894225.1
19	3	n/a	740_Fusarium_beomiforme	GCA_002980475.2
19	3	n/a	749_Fusarium_longipes	GCA_003012285.1
19	3	n/a	752_Fusarium_flagelliforme	GCA_003012295.1
19	3	n/a	758_Fusarium_sporotrichioides	GCA_003012315.1
19	3	n/a	779_Fusarium_culmorum	GCA_003033665.1
19	3	n/a	824_Fusarium_proliferatum	GCA_003290285.1
19	3	n/a	826_Fusarium_verticillioides	GCA_003316975.2
19	3	n/a	828_Fusarium_coffeatum	GCA_003316985.1
19	3	n/a	850_Fusarium_oxysporum	GCA_003615075.1
19	3	n/a	854_Fusarium_oxysporum	GCA_003615085.1
19	3	n/a	856_Fusarium_oxysporum	GCA_003615095.1
19	3	n/a	860_Fusarium_oxysporum	GCA_003615115.1
19	3	n/a	863_Fusarium_oxysporum	GCA_003615155.1
19	3	n/a	866_Fusarium_oxysporum	GCA_003615165.1
19	3	n/a	869_Fusarium_oxysporum	GCA_003615185.1
19	3	n/a	871_Fusarium_proliferatum	GCA_003615215.1
19	3	n/a	907_Fusarium_oxysporum	GCA_004141715.1
19	3	n/a	971_Colletotrichum_spinosum	GCA_004366825.1
19	3	n/a	976_Colletotrichum_trifolii	GCA_004367215.1
19	3	n/a	984_Botryotinia_calthae	GCA_004379285.1
19	3	n/a	993_Botrytis_tulipae	GCA_004786125.1
19	3	n/a	994_Botrytis_paeoniae	GCA_004786145.1
19	3	n/a	995_Botrytis_elliptica	GCA_004786205.1
19	3	n/a	996_Botryotinia_narcissicola	GCA_004786225.1
19	3	n/a	997_Botrytis_hyacinthi	GCA_004786245.1
19	3	n/a	999_Botryotinia_convoluta	GCA_004786275.1
19	3	n/a	1004_Botrytis_galanthina	GCA_004916875.1
19	3	n/a	1009_Fusarium_oxysporum	GCA_005930515.1
19	3	n/a	1025_Fusarium_oxysporum	GCA_007994515.1
19	3	n/a	1087_Fusarium_fujikuroi	GCA_009663055.1
19	3	n/a	1088_Fusarium_fujikuroi	GCA_009663095.1
19	3	n/a	1091_Fusarium_fujikuroi	GCA_009663115.1
19	3	n/a	1098_Chalara_longipes	GCA_009732865.1
19	3	n/a	1109_Colletotrichum_fructicola	GCA_009771025.1
19	3	n/a	1115_Colletotrichum_asianum	GCA_009806415.1
19	3	n/a	1134_Aulographum_hederae	GCA_010015705.1
19	3	n/a	1161_Plenodomus_tracheiphilus	GCA_010093695.1
19	3	n/a	1188_Didymosphaeria_enalia	GCA_010094045.1
19	3	n/a	1250_Colletotrichum_gloeosporioides	GCA_011800055.1
19	3	n/a	1259_Colletotrichum_camelliae	GCA_011947485.2
19	3	n/a	1312_Fusarium_austroafricanum	GCA_012932025.1
19	3	n/a	1313_Colletotrichum_fructicola	GCA_012932255.1
19	3	n/a	1329_Fusarium_oxysporum	GCA_013085055.1
19	3	n/a	1333_Colletotrichum_siamense	GCA_013201745.1
19	3	n/a	1341_Colletotrichum_tropicale	GCA_013201785.1
19	3	n/a	1348_Colletotrichum_siamense	GCA_013201795.1
19	3	n/a	1349_Colletotrichum_siamense	GCA_013201865.1
19	3	n/a	1365_Colletotrichum_fructicola	GCA_013201925.1
19	3	n/a	1372_Fusarium_gaditjirri	GCA_013266175.1
19	3	n/a	1375_Fusarium_decemcellulare	GCA_013266205.1
19	3	n/a	1383_Fusarium_oxysporum	GCA_013363075.1
19	3	n/a	1390_Fusarium_anthophilum	GCA_013364935.1
19	3	n/a	1391_Fusarium_austroamericanum	GCA_013364965.1
19	3	n/a	1402_Colletotrichum_siamense	GCA_013390195.1
19	3	n/a	1413_Colletotrichum_fructicola	GCA_013390205.1
19	3	n/a	1416_Fusarium_pseudoanthophilum	GCA_013395995.1
19	3	n/a	1418_Fusarium_napiforme	GCA_013396005.1
19	3	n/a	1419_Fusarium_mexicanum	GCA_013396015.1
19	3	n/a	1424_Fusarium_phyllophilum	GCA_013396025.1
19	3	n/a	1427_Fusarium_pseudocircinatum	GCA_013396035.1
19	3	n/a	1431_Fusarium_subglutinans	GCA_013396075.1
19	3	n/a	1435_Fusarium_spp	GCA_013396095.1
19	3	n/a	1438_Fusarium_globosum	GCA_013396165.1
19	3	n/a	1443_Fusarium_denticulatum	GCA_013396175.1
19	3	n/a	1446_Fusarium_circinatum	GCA_013396185.1
19	3	n/a	1451_Fusarium_tjaetaba	GCA_013396195.1
19	3	n/a	1452_Fusarium_mundagurra	GCA_013396205.1
19	3	n/a	1457_Fusarium_spp	GCA_013396255.1
19	3	n/a	1473_Botrytis_fragariae	GCA_013461495.1
19	3	n/a	1478_Fusarium_bulbicola	GCA_013758895.1
19	3	n/a	1479_Fusarium_coicis	GCA_013781345.1
19	3	n/a	1488_Fusarium_oxysporum	GCA_014154955.1
19	3	n/a	1519_Fusarium_spp	GCA_014764975.1
19	3	n/a	1526_Botrytis_aclada	GCA_014898285.1
19	3	n/a	1528_Botrytis_byssoidea	GCA_014898295.1
19	3	n/a	1529_Botrytis_sinoallii	GCA_014898435.1
19	3	n/a	1531_Botrytis_porri	GCA_014898465.1
19	3	n/a	1532_Botrytis_squamosa	GCA_014898485.1
19	3	n/a	1533_Botrytis_deweyae	GCA_014898535.1
19	3	n/a	1534_Botrytis_elliptica	GCA_014898555.1
19	3	n/a	1567_Fusarium_proliferatum	GCA_017309865.1
19	3	n/a	1570_Fusarium_proliferatum	GCA_017309875.1
19	3	n/a	1573_Fusarium_proliferatum	GCA_017309895.1
19	3	n/a	1583_Fusarium_xylarioides	GCA_018296265.1
19	3	n/a	1585_Fusarium_xylarioides	GCA_018296285.1
19	3	n/a	1591_Fusarium_xylarioides	GCA_018296305.1
19	3	n/a	1628_Fusarium_oxysporum	GCA_018894095.1
19	3	n/a	1642_Fusarium_oxysporum	GCA_019157275.1
19	3	n/a	1645_Fusarium_oxysporum	GCA_019157295.1
19	3	n/a	1651_Fusarium_venenatum	GCA_019425555.1
19	3	n/a	1670_Fusarium_poae	GCA_019609905.1
19	3	n/a	1691_Fusarium_musae	GCA_019915245.1
19	3	n/a	3163_Thelonectria_olida	GCA_020736575.1
19	3	n/a	3166_Ilyonectria_destructans	GCA_020740775.1
19	3	n/a	3167_Ilyonectria_destructans	GCA_020740775.1
19	3	n/a	3175_Fusarium_venenatum	GCA_020744135.1
19	3	n/a	3180_Ilyonectria_spp	GCA_020744155.1
19	3	n/a	3193_Fusarium_spp	GCA_020744335.1
19	3	n/a	3195_Fusarium_oxysporum	GCA_020744355.1
19	3	n/a	3198_Dactylonectria_estremocensis	GCA_020744375.1
19	3	n/a	3199_Dactylonectria_estremocensis	GCA_020744375.1
19	3	n/a	3202_Fusarium_flagelliforme	GCA_020744385.1
19	3	n/a	3208_Dactylonectria_macrodidyma	GCA_020744425.1
19	3	n/a	3213_Dactylonectria_macrodidyma	GCA_020744425.1
19	3	n/a	3219_Fusarium_oxysporum	GCA_020744455.1
19	3	n/a	3222_Fusarium_redolens	GCA_020744475.1
19	3	n/a	3243_Fusarium_oxysporum	GCA_020796175.1
19	3	n/a	3254_Fusarium_venenatum	GCA_900007375.1
19	3	n/a	3257_Fusarium_proliferatum	GCA_900029915.1
19	3	n/a	3260_Fusarium_mangiferae	GCA_900044065.1
19	3	n/a	3264_Fusarium_proliferatum	GCA_900067095.1
19	3	n/a	3268_Fusarium_fujikuroi	GCA_900079805.1
19	3	n/a	3271_Fusarium_fujikuroi	GCA_900096505.1
19	3	n/a	3274_Fusarium_fujikuroi	GCA_900096605.1
19	3	n/a	3277_Fusarium_fujikuroi	GCA_900096615.1
19	3	n/a	3280_Fusarium_fujikuroi	GCA_900096625.1
19	3	n/a	3283_Fusarium_fujikuroi	GCA_900096635.1
19	3	n/a	3286_Fusarium_fujikuroi	GCA_900096685.1
19	3	n/a	3290_Fusarium_oxysporum	GCA_900096695.1
19	3	n/a	3291_Fusarium_fujikuroi	GCA_900096705.1
19	3	n/a	3303_Fusarium_graminearum	GCA_900492705.2
19	3	n/a	3305_Fusarium_graminearum	GCA_901446245.1
19	3	n/a	3308_Fusarium_fujikuroi	GCA_901677955.1
19	3	n/a	3312_Fusarium_fujikuroi	GCA_901677965.1
19	3	n/a	3324_Fusarium_fujikuroi	GCA_902702945.1
19	3	n/a	3329_Fusarium_graminearum	GCA_905332025.1
19	3	n/a	3332_Fusarium_graminearum	GCA_905332055.1
19	3	n/a	3335_Fusarium_graminearum	GCA_905359455.1
19	3	n/a	3340_Fusarium_graminearum	GCA_905359465.1
19	3	n/a	3342_Fusarium_graminearum	GCA_905359475.1
19	3	n/a	3346_Fusarium_graminearum	GCA_905359485.1
19	3	n/a	3352_Fusarium_equiseti	GCA_910393935.1
19	3	n/a	3387_Botrytis_cinerea	GCF_000143535.1
19	3	n/a	3388_Botrytis_cinerea	GCF_000143535.2
19	3	n/a	3398_Fusarium_oxysporum	GCF_000149955.1
19	3	n/a	3440_Fusarium_graminearum	GCF_000240135.3
19	3	n/a	3444_Fusarium_odoratissimum	GCF_000260195.1
19	3	n/a	3450_Fusarium_oxysporum	GCF_000271745.1
19	3	n/a	3456_Fusarium_pseudograminearum	GCF_000303195.2
19	3	n/a	3468_Colletotrichum_fructicola	GCF_000319635.1
19	3	n/a	3490_Cladophialophora_carrionii	GCF_000365165.1
19	3	n/a	3495_Glarea_lozoyensis	GCF_000409485.1
19	3	n/a	3651_Fusarium_coffeatum	GCF_003316985.1
19	3	n/a	3684_Colletotrichum_fructicola	GCF_009771025.1
19	3	n/a	3728_Colletotrichum_aenigma	GCF_013390185.1
19	3	n/a	3734_Colletotrichum_siamense	GCF_013390195.1
19	3	n/a	3740_Fusarium_subglutinans	GCF_013396075.1
19	3	n/a	3742_Fusarium_tjaetaba	GCF_013396195.1
19	3	n/a	3748_Botrytis_fragariae	GCF_013461495.1
19	3	n/a	3756_Botrytis_byssoidea	GCF_014898295.1
19	3	n/a	3757_Botrytis_sinoallii	GCF_014898435.1
19	3	n/a	3758_Botrytis_porri	GCF_014898465.1
19	3	n/a	3760_Botrytis_deweyae	GCF_014898535.1
19	3	n/a	3774_Fusarium_poae	GCF_019609905.1
19	3	n/a	3777_Fusarium_musae	GCF_019915245.1
19	3	n/a	3784_Fusarium_venenatum	GCF_900007375.1
19	3	n/a	3788_Fusarium_mangiferae	GCF_900044065.1
19	3	n/a	3791_Fusarium_proliferatum	GCF_900067095.1
19	3	n/a	3796_Fusarium_fujikuroi	GCF_900079805.1
19	4	n/a	1132_Clathrospora_elynae	GCA_010015635.1
19	5	n/a	201_Glarea_lozoyensis	GCA_000409485.1
19	5	n/a	529_Pyrenochaeta_spp	GCA_001644535.1
19	5	n/a	561_Cenococcum_geophilum	GCA_001692895.1
19	5	n/a	766_Corynespora_cassiicola	GCA_003016335.1
19	5	n/a	1630_Physcia_stellaris	GCA_018902385.1
19	6	n/a	1512_Cylindrodendrum_hubeiense	GCA_014621425.1
20	1	n/a	31_Coccidioides_immitis	GCA_000149335.2
20	1	n/a	42_Coccidioides_immitis	GCA_000149895.1
20	1	n/a	49_Coccidioides_posadasii	GCA_000150055.1
20	1	n/a	62_Coccidioides_posadasii	GCA_000151335.1
20	1	n/a	69_Coccidioides_posadasii	GCA_000170175.2
20	1	n/a	905_Coccidioides_immitis	GCA_004115165.2
20	1	n/a	3390_Coccidioides_immitis	GCF_000149335.2
20	1	n/a	3407_Coccidioides_posadasii	GCF_000151335.1
20	1	n/a	3410_Coccidioides_posadasii	GCF_000151335.2
21	1	6	34_Fusarium_verticillioides	GCA_000149555.1
21	1	6	45_Fusarium_oxysporum	GCA_000149955.2
21	1	6	92_Fusarium_oxysporum	GCA_000222805.1
21	1	6	101_Fusarium_graminearum	GCA_000240135.3
21	1	6	104_Fusarium_oxysporum	GCA_000259975.2
21	1	6	106_Fusarium_oxysporum	GCA_000260075.2
21	1	6	111_Fusarium_oxysporum	GCA_000260155.3
21	1	6	113_Fusarium_oxysporum	GCA_000260175.2
21	1	6	117_Fusarium_odoratissimum	GCA_000260195.2
21	1	6	119_Fusarium_oxysporum	GCA_000260215.2
21	1	6	122_Fusarium_oxysporum	GCA_000260235.2
21	1	6	125_Fusarium_oxysporum	GCA_000260495.2
21	1	6	134_Fusarium_oxysporum	GCA_000271705.2
21	1	6	136_Fusarium_oxysporum	GCA_000271745.2
21	1	6	144_Fusarium_pseudograminearum	GCA_000303195.2
21	1	6	185_Fusarium_odoratissimum	GCA_000350365.1
21	1	6	252_Fusarium_graminearum	GCA_000599445.1
21	1	6	436_Fusarium_fujikuroi	GCA_001023035.1
21	1	6	438_Fusarium_fujikuroi	GCA_001023045.1
21	1	6	441_Fusarium_fujikuroi	GCA_001023065.1
21	1	6	464_Fusarium_langsethiae	GCA_001292635.1
21	1	6	542_Fusarium_agapanthi	GCA_001654555.2
21	1	6	566_Fusarium_oxysporum	GCA_001702695.2
21	1	6	569_Fusarium_pseudograminearum	GCA_001703955.2
21	1	6	681_Fusarium_graminearum	GCA_002352725.1
21	1	6	734_Fusarium_nygamai	GCA_002894225.1
21	1	6	742_Fusarium_beomiforme	GCA_002980475.2
21	1	6	751_Fusarium_flagelliforme	GCA_003012295.1
21	1	6	757_Fusarium_sporotrichioides	GCA_003012315.1
21	1	6	778_Fusarium_culmorum	GCA_003033665.1
21	1	6	822_Fusarium_proliferatum	GCA_003290285.1
